office,district,candidate,party,precinct,votes,absentee_votes
State House,2,WRITE-IN,,Providence 2838,4,0
State House,2,WRITE-IN,,Providence 2839,9,0
State House,2,WRITE-IN,,Providence 2840,5,1
State House,3,Moira Jayne Walsh,D,Providence 2811,606,46
State House,3,Moira Jayne Walsh,D,Providence 2812,669,17
State House,3,Moira Jayne Walsh,D,Providence 2813,443,10
State House,3,Moira Jayne Walsh,D,Providence 2814,314,32
State House,3,Moira Jayne Walsh,D,Providence 2841,175,7
State House,3,WRITE-IN,,Providence 2811,11,2
State House,3,WRITE-IN,,Providence 2812,17,0
State House,3,WRITE-IN,,Providence 2813,4,0
State House,3,WRITE-IN,,Providence 2814,11,0
State House,3,WRITE-IN,,Providence 2841,4,0
State House,4,Rebecca M. Kislak,D,Providence 2815,701,56
State House,4,Rebecca M. Kislak,D,Providence 2816,1604,138
State House,4,Rebecca M. Kislak,D,Providence 2817,1593,122
State House,4,Rebecca M. Kislak,D,Providence 2818,810,65
State House,4,Rebecca M. Kislak,D,Providence 2880,521,22
State House,4,Aryeh Yisrael Rosenfield,I,Providence 2815,185,13
State House,4,Aryeh Yisrael Rosenfield,I,Providence 2816,199,17
State House,4,Aryeh Yisrael Rosenfield,I,Providence 2817,206,10
State House,4,Aryeh Yisrael Rosenfield,I,Providence 2818,100,10
State House,4,Aryeh Yisrael Rosenfield,I,Providence 2880,52,1
State House,4,WRITE-IN,,Providence 2815,12,0
State House,4,WRITE-IN,,Providence 2816,6,0
State House,4,WRITE-IN,,Providence 2817,11,5
State House,4,WRITE-IN,,Providence 2818,6,1
State House,4,WRITE-IN,,Providence 2880,4,0
State House,5,Marcia Ranglin-Vassell,D,Providence 2819,918,57
State House,5,Marcia Ranglin-Vassell,D,Providence 2820,100,6
State House,5,Marcia Ranglin-Vassell,D,Providence 2821,625,27
State House,5,Marcia Ranglin-Vassell,D,Providence 2842,103,10
State House,5,Marcia Ranglin-Vassell,D,Providence 2843,206,14
State House,5,Marcia Ranglin-Vassell,D,Providence 2844,620,38
State House,5,WRITE-IN,,Providence 2819,57,5
State House,5,WRITE-IN,,Providence 2820,10,4
State House,5,WRITE-IN,,Providence 2821,22,1
State House,5,WRITE-IN,,Providence 2842,5,0
State House,5,WRITE-IN,,Providence 2843,35,1
State House,5,WRITE-IN,,Providence 2844,59,3
State House,6,Raymond A. Hull,D,North Providence 2401,545,24
State House,6,Raymond A. Hull,D,North Providence 2402,687,40
State House,6,Raymond A. Hull,D,Providence 2845,450,13
State House,6,Raymond A. Hull,D,Providence 2846,504,24
State House,6,Raymond A. Hull,D,Providence 2847,219,5
State House,6,Raymond A. Hull,D,Providence 2848,58,3
State House,6,Raymond A. Hull,D,Providence 2849,732,74
State House,6,Raymond A. Hull,D,Providence 2850,332,10
State House,6,WRITE-IN,,North Providence 2401,15,0
State House,6,WRITE-IN,,North Providence 2402,22,2
State House,6,WRITE-IN,,Providence 2845,8,0
State House,6,WRITE-IN,,Providence 2846,18,0
State House,6,WRITE-IN,,Providence 2847,7,1
State House,6,WRITE-IN,,Providence 2848,3,1
State House,6,WRITE-IN,,Providence 2849,18,1
State House,6,WRITE-IN,,Providence 2850,11,0
State House,7,Daniel P. McKiernan,D,Providence 2851,649,62
State House,7,Daniel P. McKiernan,D,Providence 2852,175,12
State House,7,Daniel P. McKiernan,D,Providence 2853,150,9
State House,7,Daniel P. McKiernan,D,Providence 2854,1252,54
State House,7,Daniel P. McKiernan,D,Providence 2855,923,35
State House,7,Daniel P. McKiernan,D,Providence 2856,37,0
State House,7,WRITE-IN,,Providence 2851,18,3
State House,7,WRITE-IN,,Providence 2852,6,0
State House,7,WRITE-IN,,Providence 2853,7,0
State House,7,WRITE-IN,,Providence 2854,42,8
State House,7,WRITE-IN,,Providence 2855,17,1
State House,7,WRITE-IN,,Providence 2856,1,0
State House,8,John Joseph Lombardi,D,Providence 2857,67,5
State House,8,John Joseph Lombardi,D,Providence 2858,213,8
State House,8,John Joseph Lombardi,D,Providence 2859,167,5
State House,8,John Joseph Lombardi,D,Providence 2860,86,5
State House,8,John Joseph Lombardi,D,Providence 2861,869,50
State House,8,John Joseph Lombardi,D,Providence 2862,924,76
State House,8,John Joseph Lombardi,D,Providence 2863,423,14
State House,8,WRITE-IN,,Providence 2857,0,0
State House,8,WRITE-IN,,Providence 2858,7,0
State House,8,WRITE-IN,,Providence 2859,3,0
State House,8,WRITE-IN,,Providence 2860,3,0
State House,8,WRITE-IN,,Providence 2861,20,0
State House,8,WRITE-IN,,Providence 2862,18,1
State House,8,WRITE-IN,,Providence 2863,10,0
State House,9,Anastasia P. Williams,D,Providence 2822,133,8
State House,9,Anastasia P. Williams,D,Providence 2864,190,11
State House,9,Anastasia P. Williams,D,Providence 2865,143,15
State House,9,Anastasia P. Williams,D,Providence 2866,537,33
State House,9,Anastasia P. Williams,D,Providence 2867,55,0
State House,9,Anastasia P. Williams,D,Providence 2868,492,59
State House,9,Anastasia P. Williams,D,Providence 2869,68,9
State House,9,Anastasia P. Williams,D,Providence 2870,450,17
State House,9,Peter S. Friedrichs,,Providence 2822,33,0
State House,9,Peter S. Friedrichs,,Providence 2864,34,2
State House,9,Peter S. Friedrichs,,Providence 2865,16,2
State House,9,Peter S. Friedrichs,,Providence 2866,190,8
State House,9,Peter S. Friedrichs,,Providence 2867,8,0
State House,9,Peter S. Friedrichs,,Providence 2868,103,5
State House,9,Peter S. Friedrichs,,Providence 2869,11,0
State House,9,Peter S. Friedrichs,,Providence 2870,94,4
State House,9,WRITE-IN,,Providence 2822,1,0
State House,9,WRITE-IN,,Providence 2864,1,0
State House,9,WRITE-IN,,Providence 2865,0,0
State House,9,WRITE-IN,,Providence 2866,8,1
State House,9,WRITE-IN,,Providence 2867,1,0
State House,9,WRITE-IN,,Providence 2868,11,3
State House,9,WRITE-IN,,Providence 2869,1,0
State House,9,WRITE-IN,,Providence 2870,4,0
State House,10,Scott A. Slater,D,Providence 2823,827,130
State House,10,Scott A. Slater,D,Providence 2824,1147,145
State House,10,Scott A. Slater,D,Providence 2825,119,6
State House,10,Scott A. Slater,D,Providence 2871,375,20
State House,10,Scott A. Slater,D,Providence 2872,57,7
State House,10,Scott A. Slater,D,Providence 2873,69,8
State House,10,WRITE-IN,,Providence 2823,16,1
State House,10,WRITE-IN,,Providence 2824,20,0
State House,10,WRITE-IN,,Providence 2825,5,1
State House,10,WRITE-IN,,Providence 2871,7,0
State House,10,WRITE-IN,,Providence 2872,3,0
State House,10,WRITE-IN,,Providence 2873,3,1
State House,11,Grace Diaz,D,Providence 2826,726,70
State House,11,Grace Diaz,D,Providence 2827,811,88
State House,11,Grace Diaz,D,Providence 2828,543,21
State House,11,Grace Diaz,D,Providence 2829,648,41
State House,11,Grace Diaz,D,Providence 2830,44,4
State House,11,WRITE-IN,,Providence 2826,30,5
State House,11,WRITE-IN,,Providence 2827,25,2
State House,11,WRITE-IN,,Providence 2828,18,0
State House,11,WRITE-IN,,Providence 2829,23,2
State House,11,WRITE-IN,,Providence 2830,0,0
State House,12,Joseph S. Almeida,D,Providence 2831,381,25
State House,12,Joseph S. Almeida,D,Providence 2832,453,16
State House,12,Joseph S. Almeida,D,Providence 2833,264,16
State House,12,Joseph S. Almeida,D,Providence 2834,96,4
State House,12,Joseph S. Almeida,D,Providence 2879,313,20
State House,12,Luis Antonio Vargas,I,Providence 2831,203,16
State House,12,Luis Antonio Vargas,I,Providence 2832,383,9
State House,12,Luis Antonio Vargas,I,Providence 2833,83,5
State House,12,Luis Antonio Vargas,I,Providence 2834,86,3
State House,12,Luis Antonio Vargas,I,Providence 2879,174,10
State House,12,WRITE-IN,,Providence 2831,2,0
State House,12,WRITE-IN,,Providence 2832,2,0
State House,12,WRITE-IN,,Providence 2833,0,0
State House,12,WRITE-IN,,Providence 2834,1,0
State House,12,WRITE-IN,,Providence 2879,1,0
State House,13,Mario F. Mendez,D,Johnston 1601,559,24
State House,13,Mario F. Mendez,D,Providence 2874,632,29
State House,13,Mario F. Mendez,D,Providence 2875,690,21
State House,13,Mario F. Mendez,D,Providence 2876,399,15
State House,13,WRITE-IN,,Johnston 1601,58,0
State House,13,WRITE-IN,,Providence 2874,62,3
State House,13,WRITE-IN,,Providence 2875,47,1
State House,13,WRITE-IN,,Providence 2876,24,1
State House,14,Charlene Lima,D,Cranston 0701,870,42
State House,14,Charlene Lima,D,Cranston 0702,668,19
State House,14,Charlene Lima,D,Cranston 0703,600,23
State House,14,Charlene Lima,D,Cranston 0704,205,10
State House,14,Charlene Lima,D,Cranston 0705,229,2
State House,14,Charlene Lima,D,Providence 2877,230,13
State House,14,Charlene Lima,D,Providence 2878,33,0
State House,14,WRITE-IN,,Cranston 0701,28,1
State House,14,WRITE-IN,,Cranston 0702,29,2
State House,14,WRITE-IN,,Cranston 0703,29,1
State House,14,WRITE-IN,,Cranston 0704,8,0
State House,14,WRITE-IN,,Cranston 0705,8,1
State House,14,WRITE-IN,,Providence 2877,5,0
State House,14,WRITE-IN,,Providence 2878,2,0
State House,15,Nicholas A. Mattiello,D,Cranston 0706,830,94
State House,15,Nicholas A. Mattiello,D,Cranston 0707,839,83
State House,15,Nicholas A. Mattiello,D,Cranston 0708,836,62
State House,15,Nicholas A. Mattiello,D,Cranston 0709,959,107
State House,15,Steven Frias,R,Cranston 0706,794,61
State House,15,Steven Frias,R,Cranston 0707,668,24
State House,15,Steven Frias,R,Cranston 0708,696,29
State House,15,Steven Frias,R,Cranston 0709,977,54
State House,15,WRITE-IN,,Cranston 0706,6,0
State House,15,WRITE-IN,,Cranston 0707,1,0
State House,15,WRITE-IN,,Cranston 0708,11,2
State House,15,WRITE-IN,,Cranston 0709,11,1
State House,16,Christopher T. Millea,D,Cranston 0710,680,41
State House,16,Christopher T. Millea,D,Cranston 0711,584,27
State House,16,Christopher T. Millea,D,Cranston 0712,761,87
State House,16,Christopher T. Millea,D,Cranston 0713,640,47
State House,16,Christopher T. Millea,D,Cranston 0714,123,1
State House,16,Christopher T. Millea,D,Cranston 0715,435,14
State House,16,Robert B. Lancia,R,Cranston 0710,454,19
State House,16,Robert B. Lancia,R,Cranston 0711,567,38
State House,16,Robert B. Lancia,R,Cranston 0712,752,55
State House,16,Robert B. Lancia,R,Cranston 0713,652,57
State House,16,Robert B. Lancia,R,Cranston 0714,118,7
State House,16,Robert B. Lancia,R,Cranston 0715,353,12
State House,16,WRITE-IN,,Cranston 0710,4,0
State House,16,WRITE-IN,,Cranston 0711,4,0
State House,16,WRITE-IN,,Cranston 0712,3,0
State House,16,WRITE-IN,,Cranston 0713,2,0
State House,16,WRITE-IN,,Cranston 0714,1,0
State House,16,WRITE-IN,,Cranston 0715,1,0
State House,17,Robert B. Jacquard,D,Cranston 0716,832,48
State House,17,Robert B. Jacquard,D,Cranston 0717,388,12
State House,17,Robert B. Jacquard,D,Cranston 0718,472,25
State House,17,Robert B. Jacquard,D,Cranston 0719,824,50
State House,17,Robert B. Jacquard,D,Cranston 0720,309,28
State House,17,Robert B. Jacquard,D,Cranston 0721,964,48
State House,17,Robert B. Jacquard,D,Cranston 0722,522,21
State House,17,WRITE-IN,,Cranston 0716,36,1
State House,17,WRITE-IN,,Cranston 0717,16,2
State House,17,WRITE-IN,,Cranston 0718,28,1
State House,17,WRITE-IN,,Cranston 0719,28,2
State House,17,WRITE-IN,,Cranston 0720,16,3
State House,17,WRITE-IN,,Cranston 0721,39,3
State House,17,WRITE-IN,,Cranston 0722,23,0
State House,18,Arthur Handy,D,Cranston 0723,1247,58
State House,18,Arthur Handy,D,Cranston 0724,1055,101
State House,18,Arthur Handy,D,Cranston 0725,1276,52
State House,18,Arthur Handy,D,Cranston 0726,707,23
State House,18,WRITE-IN,,Cranston 0723,49,5
State House,18,WRITE-IN,,Cranston 0724,44,4
State House,18,WRITE-IN,,Cranston 0725,46,2
State House,18,WRITE-IN,,Cranston 0726,34,2
State House,19,Joseph McNamara,D,Cranston 0727,514,33
State House,19,Joseph McNamara,D,Warwick 3501,1164,47
State House,19,Joseph McNamara,D,Warwick 3502,1009,53
State House,19,Joseph McNamara,D,Warwick 3503,503,24
State House,19,Joseph McNamara,D,Warwick 3504,906,30
State House,19,Joseph McNamara,D,Warwick 3505,348,14
State House,19,Ruth M. Page,R,Cranston 0727,168,3
State House,19,Ruth M. Page,R,Warwick 3501,558,20
State House,19,Ruth M. Page,R,Warwick 3502,493,22
State House,19,Ruth M. Page,R,Warwick 3503,238,5
State House,19,Ruth M. Page,R,Warwick 3504,343,10
State House,19,Ruth M. Page,R,Warwick 3505,191,4
State House,19,WRITE-IN,,Cranston 0727,4,0
State House,19,WRITE-IN,,Warwick 3501,9,0
State House,19,WRITE-IN,,Warwick 3502,4,0
State House,19,WRITE-IN,,Warwick 3503,5,0
State House,19,WRITE-IN,,Warwick 3504,2,1
State House,19,WRITE-IN,,Warwick 3505,0,0
State House,20,David A. Bennett,D,Cranston 0728,12,12
State House,20,David A. Bennett,D,Warwick 3506,272,8
State House,20,David A. Bennett,D,Warwick 3507,143,10
State House,20,David A. Bennett,D,Warwick 3508,705,27
State House,20,David A. Bennett,D,Warwick 3509,159,8
State House,20,David A. Bennett,D,Warwick 3510,473,25
State House,20,David A. Bennett,D,Warwick 3511,744,70
State House,20,Dan Elliott,I,Cranston 0728,11,11
State House,20,Dan Elliott,I,Warwick 3506,252,8
State House,20,Dan Elliott,I,Warwick 3507,122,8
State House,20,Dan Elliott,I,Warwick 3508,466,12
State House,20,Dan Elliott,I,Warwick 3509,121,4
State House,20,Dan Elliott,I,Warwick 3510,430,16
State House,20,Dan Elliott,I,Warwick 3511,550,50
State House,20,WRITE-IN,,Cranston 0728,0,0
State House,20,WRITE-IN,,Warwick 3506,1,0
State House,20,WRITE-IN,,Warwick 3507,2,0
State House,20,WRITE-IN,,Warwick 3508,3,0
State House,20,WRITE-IN,,Warwick 3509,0,0
State House,20,WRITE-IN,,Warwick 3510,1,0
State House,20,WRITE-IN,,Warwick 3511,12,0
State House,21,Camille F. Vella-Wilkinson,D,Warwick 3512,540,20
State House,21,Camille F. Vella-Wilkinson,D,Warwick 3513,711,57
State House,21,Camille F. Vella-Wilkinson,D,Warwick 3514,915,39
State House,21,Camille F. Vella-Wilkinson,D,Warwick 3515,841,32
State House,21,Michael L. Underwood,R,Warwick 3512,327,5
State House,21,Michael L. Underwood,R,Warwick 3513,543,31
State House,21,Michael L. Underwood,R,Warwick 3514,679,31
State House,21,Michael L. Underwood,R,Warwick 3515,666,34
State House,21,WRITE-IN,,Warwick 3512,4,0
State House,21,WRITE-IN,,Warwick 3513,5,0
State House,21,WRITE-IN,,Warwick 3514,6,0
State House,21,WRITE-IN,,Warwick 3515,5,0
State House,22,"Joseph J. Solomon, Jr.",D,Warwick 3516,336,13
State House,22,"Joseph J. Solomon, Jr.",D,Warwick 3517,380,12
State House,22,"Joseph J. Solomon, Jr.",D,Warwick 3518,1268,66
State House,22,"Joseph J. Solomon, Jr.",D,Warwick 3519,1208,47
State House,22,"Joseph J. Solomon, Jr.",D,Warwick 3520,951,30
State House,22,WRITE-IN,,Warwick 3516,16,0
State House,22,WRITE-IN,,Warwick 3517,27,1
State House,22,WRITE-IN,,Warwick 3518,71,2
State House,22,WRITE-IN,,Warwick 3519,70,1
State House,22,WRITE-IN,,Warwick 3520,44,1
State House,23,K. Joseph Shekarchi,D,Warwick 3521,808,49
State House,23,K. Joseph Shekarchi,D,Warwick 3522,659,19
State House,23,K. Joseph Shekarchi,D,Warwick 3523,1152,43
State House,23,K. Joseph Shekarchi,D,Warwick 3524,726,58
State House,23,K. Joseph Shekarchi,D,Warwick 3525,864,52
State House,23,WRITE-IN,,Warwick 3521,47,1
State House,23,WRITE-IN,,Warwick 3522,37,1
State House,23,WRITE-IN,,Warwick 3523,60,5
State House,23,WRITE-IN,,Warwick 3524,37,2
State House,23,WRITE-IN,,Warwick 3525,47,0
State House,24,Evan P. Shanley,D,Warwick 3526,247,36
State House,24,Evan P. Shanley,D,Warwick 3527,692,44
State House,24,Evan P. Shanley,D,Warwick 3528,400,21
State House,24,Evan P. Shanley,D,Warwick 3529,690,43
State House,24,Evan P. Shanley,D,Warwick 3530,953,52
State House,24,Evan P. Shanley,D,Warwick 3531,1075,94
State House,24,Julie C. Caiozzo,R,Warwick 3526,145,17
State House,24,Julie C. Caiozzo,R,Warwick 3527,411,24
State House,24,Julie C. Caiozzo,R,Warwick 3528,163,9
State House,24,Julie C. Caiozzo,R,Warwick 3529,375,21
State House,24,Julie C. Caiozzo,R,Warwick 3530,548,29
State House,24,Julie C. Caiozzo,R,Warwick 3531,683,52
State House,24,WRITE-IN,,Warwick 3526,0,0
State House,24,WRITE-IN,,Warwick 3527,2,0
State House,24,WRITE-IN,,Warwick 3528,1,0
State House,24,WRITE-IN,,Warwick 3529,1,0
State House,24,WRITE-IN,,Warwick 3530,4,0
State House,24,WRITE-IN,,Warwick 3531,3,1
State House,25,Thomas E. Noret,D,Coventry 0601,443,20
State House,25,Thomas E. Noret,D,Coventry 0602,139,4
State House,25,Thomas E. Noret,D,West Warwick 3801,559,39
State House,25,Thomas E. Noret,D,West Warwick 3802,347,13
State House,25,Thomas E. Noret,D,West Warwick 3803,244,14
State House,25,Thomas E. Noret,D,West Warwick 3810,486,19
State House,25,Dorinne L. Albright,R,Coventry 0601,340,9
State House,25,Dorinne L. Albright,R,Coventry 0602,92,2
State House,25,Dorinne L. Albright,R,West Warwick 3801,314,14
State House,25,Dorinne L. Albright,R,West Warwick 3802,206,3
State House,25,Dorinne L. Albright,R,West Warwick 3803,149,5
State House,25,Dorinne L. Albright,R,West Warwick 3810,268,8
State House,25,WRITE-IN,,Coventry 0601,2,0
State House,25,WRITE-IN,,Coventry 0602,0,0
State House,25,WRITE-IN,,West Warwick 3801,0,0
State House,25,WRITE-IN,,West Warwick 3802,1,0
State House,25,WRITE-IN,,West Warwick 3803,1,0
State House,25,WRITE-IN,,West Warwick 3810,0,0
State House,26,James B. Jackson,D,Coventry 0603,567,53
State House,26,James B. Jackson,D,Warwick 3532,302,16
State House,26,James B. Jackson,D,West Warwick 3804,954,72
State House,26,James B. Jackson,D,West Warwick 3805,313,10
State House,26,James B. Jackson,D,West Warwick 3806,333,23
State House,26,Tammy L. Collins,R,Coventry 0603,656,25
State House,26,Tammy L. Collins,R,Warwick 3532,237,12
State House,26,Tammy L. Collins,R,West Warwick 3804,759,52
State House,26,Tammy L. Collins,R,West Warwick 3805,261,11
State House,26,Tammy L. Collins,R,West Warwick 3806,248,6
State House,26,WRITE-IN,,Coventry 0603,3,0
State House,26,WRITE-IN,,Warwick 3532,1,0
State House,26,WRITE-IN,,West Warwick 3804,2,0
State House,26,WRITE-IN,,West Warwick 3805,2,0
State House,26,WRITE-IN,,West Warwick 3806,0,0
State House,27,Patricia A. Serpa,D,Coventry 0604,481,27
State House,27,Patricia A. Serpa,D,Warwick 3533,352,28
State House,27,Patricia A. Serpa,D,West Warwick 3807,948,66
State House,27,Patricia A. Serpa,D,West Warwick 3808,806,28
State House,27,Patricia A. Serpa,D,West Warwick 3809,665,32
State House,27,Mark E. Bourget,R,Coventry 0604,312,11
State House,27,Mark E. Bourget,R,Warwick 3533,218,8
State House,27,Mark E. Bourget,R,West Warwick 3807,507,31
State House,27,Mark E. Bourget,R,West Warwick 3808,545,14
State House,27,Mark E. Bourget,R,West Warwick 3809,404,25
State House,27,WRITE-IN,,Coventry 0604,1,0
State House,27,WRITE-IN,,Warwick 3533,0,0
State House,27,WRITE-IN,,West Warwick 3807,3,1
State House,27,WRITE-IN,,West Warwick 3808,2,0
State House,27,WRITE-IN,,West Warwick 3809,2,1
State House,28,Lucas W. Murray,D,Coventry 0605,384,12
State House,28,Lucas W. Murray,D,Coventry 0606,207,9
State House,28,Lucas W. Murray,D,Coventry 0607,626,22
State House,28,Lucas W. Murray,D,Coventry 0608,541,14
State House,28,Lucas W. Murray,D,Coventry 0609,433,15
State House,28,Lucas W. Murray,D,Coventry 0610,294,10
State House,28,Lucas W. Murray,D,Coventry 0611,400,23
State House,28,George A. Nardone,R,Coventry 0605,479,15
State House,28,George A. Nardone,R,Coventry 0606,267,18
State House,28,George A. Nardone,R,Coventry 0607,570,25
State House,28,George A. Nardone,R,Coventry 0608,509,11
State House,28,George A. Nardone,R,Coventry 0609,458,14
State House,28,George A. Nardone,R,Coventry 0610,230,7
State House,28,George A. Nardone,R,Coventry 0611,403,14
State House,28,WRITE-IN,,Coventry 0605,2,0
State House,28,WRITE-IN,,Coventry 0606,1,0
State House,28,WRITE-IN,,Coventry 0607,1,0
State House,28,WRITE-IN,,Coventry 0608,2,0
State House,28,WRITE-IN,,Coventry 0609,0,0
State House,28,WRITE-IN,,Coventry 0610,0,0
State House,28,WRITE-IN,,Coventry 0611,1,0
State House,29,Sherry Roberts,R,Coventry 0612,426,20
State House,29,Sherry Roberts,R,Coventry 0613,402,27
State House,29,Sherry Roberts,R,Coventry 0614,192,19
State House,29,Sherry Roberts,R,Coventry 0615,561,41
State House,29,Sherry Roberts,R,Coventry 0616,594,18
State House,29,Sherry Roberts,R,West Greenwich 3701,578,32
State House,29,Sherry Roberts,R,West Greenwich 3702,425,11
State House,29,Sherry Roberts,R,West Greenwich 3703,408,14
State House,29,Ernest J. Nardolillo,I,Coventry 0612,349,13
State House,29,Ernest J. Nardolillo,I,Coventry 0613,311,25
